Date,open,high,low,close,volume
2025-08-11,87.4000015258789,88.8499984741211,86.44999694824219,88.30000305175781,16418600
2025-08-12,87.19999694824219,88.44999694824219,84.80000305175781,84.9000015258789,22596520
2025-08-13,83.80000305175781,85.44999694824219,83.55000305175781,84.80000305175781,18463340
2025-08-14,85.75,85.94999694824219,84.19999694824219,85.05000305175781,23794240
2025-08-15,85.25,87.0999984741211,85.25,86.3499984741211,21603460
2025-08-18,86.80000305175781,87.30000305175781,86.1500015258789,86.44999694824219,15083120
2025-08-19,86.80000305175781,90.5,86.69999694824219,90.0,23100220
2025-08-20,90.55000305175781,95.0,90.44999694824219,91.6500015258789,31209940
2025-08-21,92.5,94.0999984741211,91.4000015258789,92.94999694824219,21477000
2025-08-22,92.4000015258789,93.0999984741211,87.80000305175781,88.75,27113640
2025-08-25,89.55000305175781,90.1500015258789,88.19999694824219,89.5999984741211,13476780
2025-08-26,89.9000015258789,90.4000015258789,88.4000015258789,88.5,12747240
2025-08-27,89.05000305175781,89.6500015258789,87.80000305175781,88.1500015258789,13012560
2025-08-28,87.94999694824219,88.75,86.1500015258789,86.55000305175781,16521680
2025-08-29,87.8499984741211,90.5999984741211,87.69999694824219,89.75,19268640
2025-09-02,94.05000305175781,94.94999694824219,91.9000015258789,92.0,23109080
2025-09-03,90.3499984741211,91.55000305175781,89.0999984741211,89.94999694824219,20334840
2025-09-04,89.6500015258789,90.44999694824219,87.3499984741211,87.44999694824219,16979720
2025-09-05,85.25,89.3499984741211,84.94999694824219,87.25,25967920
2025-09-08,86.25,86.55000305175781,85.0999984741211,86.0,15905560
2025-09-09,85.75,86.9000015258789,85.1500015258789,85.30000305175781,15150780
2025-09-10,83.94999694824219,86.25,83.9000015258789,85.25,19231860
2025-09-11,84.19999694824219,84.94999694824219,83.5,83.80000305175781,18179020
2025-09-12,83.5999984741211,83.94999694824219,82.30000305175781,82.80000305175781,15036720
2025-09-15,82.1500015258789,82.1500015258789,80.69999694824219,80.69999694824219,17396780
2025-09-16,80.4000015258789,81.30000305175781,80.30000305175781,80.94999694824219,13062160
2025-09-17,81.05000305175781,83.80000305175781,80.80000305175781,81.5,31903840
2025-09-18,79.5,80.3499984741211,78.1500015258789,79.30000305175781,25518220
2025-09-19,78.6500015258789,79.19999694824219,77.5,77.75,20087740
2025-09-22,78.19999694824219,78.19999694824219,76.19999694824219,76.44999694824219,17420300
2025-09-23,76.44999694824219,78.5,76.3499984741211,78.0,20372040
2025-09-24,76.3499984741211,78.75,76.19999694824219,77.6500015258789,20499600
2025-09-25,79.19999694824219,80.6500015258789,78.05000305175781,78.69999694824219,32496180
2025-09-26,78.5,79.80000305175781,77.69999694824219,77.75,20720120
2025-09-29,76.5999984741211,77.30000305175781,75.5,76.69999694824219,20127720
2025-09-30,76.94999694824219,77.80000305175781,76.05000305175781,76.1500015258789,21445240
2025-10-01,77.4000015258789,77.75,74.9000015258789,75.05000305175781,22497580
2025-10-02,73.75,75.25,73.69999694824219,74.19999694824219,20235900
2025-10-03,74.0,75.94999694824219,73.69999694824219,75.25,24836420
2025-10-06,73.3499984741211,74.25,72.94999694824219,73.55000305175781,20712160
2025-10-07,73.1500015258789,75.30000305175781,72.9000015258789,74.75,22724580
2025-10-08,74.44999694824219,74.55000305175781,72.0999984741211,72.19999694824219,21926420
2025-10-09,72.25,73.6500015258789,72.19999694824219,72.5,22504300
2025-10-10,72.4000015258789,80.3499984741211,71.75,80.1500015258789,58967620
2025-10-13,76.0,77.05000305175781,74.69999694824219,75.0999984741211,31876580
2025-10-14,77.5999984741211,79.55000305175781,74.8499984741211,76.55000305175781,38124800
2025-10-15,74.3499984741211,77.44999694824219,73.30000305175781,75.05000305175781,31972740
2025-10-16,74.0,77.55000305175781,72.75,75.8499984741211,36159020
2025-10-17,76.75,77.3499984741211,73.8499984741211,74.44999694824219,40094360
2025-10-20,73.3499984741211,73.3499984741211,71.25,71.6500015258789,20891760
2025-10-21,71.69999694824219,72.5,71.30000305175781,71.75,17699380
2025-10-22,72.0,75.9000015258789,71.80000305175781,73.94999694824219,34936080
2025-10-23,74.0999984741211,74.25,71.75,72.0,23555280
2025-10-24,70.25,70.55000305175781,69.3499984741211,69.80000305175781,27381080
2025-10-27,67.3499984741211,67.5,65.94999694824219,66.0999984741211,22024480
2025-10-28,65.44999694824219,65.80000305175781,64.05000305175781,64.5999984741211,23469180
2025-10-29,63.849998474121094,65.5,63.400001525878906,63.79999923706055,29582280
2025-10-30,64.9000015258789,66.75,64.5,66.75,35392720
2025-10-31,64.25,66.6500015258789,64.25,65.80000305175781,33844980
2025-11-03,64.0,65.6500015258789,63.75,64.94999694824219,23038440
2025-11-04,67.69999694824219,69.1500015258789,66.55000305175781,68.94999694824219,36453300
2025-11-05,69.19999694824219,69.6500015258789,66.5,67.55000305175781,27921060
2025-11-06,68.0999984741211,71.8499984741211,68.05000305175781,71.4000015258789,40973920
2025-11-07,72.69999694824219,76.05000305175781,72.0999984741211,72.1500015258789,45688640
2025-11-10,69.0,69.69999694824219,67.05000305175781,67.4000015258789,29860960
2025-11-11,68.30000305175781,69.30000305175781,67.5999984741211,67.94999694824219,23134440
2025-11-12,66.94999694824219,69.25,66.9000015258789,68.1500015258789,25965800
2025-11-13,69.3499984741211,73.0999984741211,69.1500015258789,72.4000015258789,34726220
2025-11-14,75.6500015258789,76.44999694824219,70.6500015258789,72.25,44800880
2025-11-17,73.25,75.5,71.0,74.19999694824219,39675820
2025-11-18,75.75,78.75,74.69999694824219,76.9000015258789,56840520
2025-11-19,76.6500015258789,77.5999984741211,73.0999984741211,75.5999984741211,39235980
2025-11-20,71.1500015258789,81.26000213623047,70.23999786376953,80.91999816894531,58191700
2025-11-21,80.29000091552734,83.0999984741211,76.37000274658203,79.20999908447266,97300400
2025-11-24,77.16000366210938,77.19999694824219,72.55999755859375,73.16000366210938,56920200
2025-11-25,73.79000091552734,76.0199966430664,71.33999633789062,71.83999633789062,56664100
2025-11-26,70.62000274658203,71.36000061035156,69.30999755859375,69.97000122070312,41525600
2025-11-28,69.44000244140625,69.69000244140625,68.37000274658203,68.41000366210938,14389800
2025-12-01,70.26000213623047,70.63999938964844,68.33999633789062,69.0999984741211,35882800
2025-12-02,68.3499984741211,68.98999786376953,66.91000366210938,67.5,37882000
2025-12-03,68.30000305175781,68.81999969482422,66.80999755859375,67.02999877929688,37473500
2025-12-04,66.62999725341797,68.3499984741211,66.61000061035156,67.26000213623047,33360100
2025-12-05,66.87000274658203,67.08000183105469,65.38999938964844,66.48999786376953,38973900
2025-12-08,66.0,67.75,65.47000122070312,66.93000030517578,33707700
2025-12-09,67.37000274658203,67.80999755859375,66.43000030517578,66.69000244140625,28086600
2025-12-10,67.12000274658203,68.0199966430664,65.4000015258789,65.91999816894531,58536100
2025-12-11,67.13999938964844,69.05000305175781,66.51000213623047,66.56999969482422,45512400
2025-12-12,67.79000091552734,71.20999908447266,67.30999755859375,70.5,55697900
2025-12-15,68.87999725341797,72.0,68.87999725341797,71.58999633789062,43859900
2025-12-16,72.41000366210938,72.87000274658203,70.55000305175781,71.16999816894531,48792800
2025-12-17,70.73999786376953,75.19000244140625,70.52999877929688,75.13999938964844,51019500
2025-12-18,71.68000030517578,72.7300033569336,70.4800033569336,71.91999816894531,59184500
